1
0.000000 
0.000000	0.000000	
0.000000	0.000000	
1.000000 
0.138769	0.000000	
0.000000	0.000000	
2.000000 
0.149387	0.000000	
0.000000	0.000000	
3.000000 
0.160765	0.000000	
0.000000	0.000000	
4.000000 
0.172950	0.000000	
0.000000	0.000000	
5.000000 
0.185992	0.000000	
0.000000	0.000000	
6.000000 
0.199941	0.000000	
0.000000	0.000000	
7.000000 
0.214848	0.000000	
0.000000	0.000000	
8.000000 
0.230770	0.000000	
0.000000	0.000000	
9.000000 
0.247760	0.000000	
0.000000	0.000000	
10.000000 
0.265877	0.000000	
0.000000	0.000000	
11.000000 
0.285180	0.000000	
0.000000	0.000000	
12.000000 
0.305728	0.000000	
0.000000	0.000000	
13.000000 
0.327583	0.000000	
0.000000	0.000000	
14.000000 
0.350807	0.000000	
0.000000	0.000000	
15.000000 
0.375463	0.000000	
0.000000	0.000000	
16.000000 
0.401614	0.000000	
0.000000	0.000000	
17.000000 
0.429322	0.000000	
0.000000	0.000000	
18.000000 
0.458651	0.000000	
0.000000	0.000000	
19.000000 
0.489662	0.000000	
0.000000	0.000000	
20.000000 
0.522416	0.000000	
0.000000	0.000000	
21.000000 
0.556972	0.000000	
0.000000	0.000000	
22.000000 
0.593387	0.000000	
0.000000	0.000000	
23.000000 
0.631716	0.000000	
0.000000	0.000000	
24.000000 
0.672008	0.000000	
0.000000	0.000000	
25.000000 
0.714312	0.000000	
0.000000	0.000000	
26.000000 
0.758670	0.000000	
0.000000	0.000000	
27.000000 
0.805120	0.000000	
0.000000	0.000000	
28.000000 
0.853693	0.000000	
0.000000	0.000000	
29.000000 
0.904414	0.000000	
0.000000	0.000000	
30.000000 
0.957301	0.000000	
0.000000	0.000000	
31.000000 
1.012363	0.000000	
0.000000	0.000000	
32.000000 
1.069601	0.000000	
0.000000	0.000000	
33.000000 
1.129006	0.000000	
0.000000	0.000000	
34.000000 
1.190560	0.000000	
0.000000	0.000000	
35.000000 
1.254232	0.000000	
0.000000	0.000000	
36.000000 
1.319981	0.000000	
0.000000	0.000000	
37.000000 
1.387752	0.000000	
0.000000	0.000000	
38.000000 
1.457478	0.000000	
0.000000	0.000000	
39.000000 
1.529079	0.000000	
0.000000	0.000000	
40.000000 
1.602460	0.000000	
0.000000	0.000000	
41.000000 
1.677513	0.000000	
0.000000	0.000000	
42.000000 
1.754114	0.000000	
0.000000	0.000000	
43.000000 
1.832124	0.000000	
0.000000	0.000000	
44.000000 
1.911393	0.000000	
0.000000	0.000000	
45.000000 
1.991750	0.000000	
0.000000	0.000000	
46.000000 
2.073014	0.000000	
0.000000	0.000000	
47.000000 
2.154989	0.000000	
0.000000	0.000000	
48.000000 
2.237464	0.000000	
0.000000	0.000000	
49.000000 
2.320214	0.000000	
0.000000	0.000000	
50.000000 
2.403005	0.000000	
0.000000	0.000000	
51.000000 
2.485589	0.000000	
0.000000	0.000000	
52.000000 
2.567708	0.000000	
0.000000	0.000000	
53.000000 
2.649095	0.000000	
0.000000	0.000000	
54.000000 
2.729475	0.000000	
0.000000	0.000000	
55.000000 
2.808568	0.000000	
0.000000	0.000000	
56.000000 
2.886087	0.000000	
0.000000	0.000000	
57.000000 
2.961744	0.000000	
0.000000	0.000000	
58.000000 
3.035251	0.000000	
0.000000	0.000000	
59.000000 
3.106317	0.000000	
0.000000	0.000000	
60.000000 
3.174658	0.000000	
0.000000	0.000000	
61.000000 
3.239993	0.000000	
0.000000	0.000000	
62.000000 
3.302048	0.000000	
0.000000	0.000000	
63.000000 
3.360557	0.000000	
0.000000	0.000000	
64.000000 
3.415268	0.000000	
0.000000	0.000000	
65.000000 
3.465939	0.000000	
0.000000	0.000000	
66.000000 
3.512343	0.000000	
0.000000	0.000000	
67.000000 
3.554272	0.000000	
0.000000	0.000000	
68.000000 
3.591533	0.000000	
0.000000	0.000000	
69.000000 
3.623956	0.000000	
0.000000	0.000000	
70.000000 
3.651389	0.000000	
0.000000	0.000000	
71.000000 
3.673704	0.000000	
0.000000	0.000000	
72.000000 
3.690796	0.000000	
0.000000	0.000000	
73.000000 
3.702585	0.000000	
0.000000	0.000000	
74.000000 
3.709014	0.000000	
0.000000	0.000000	
75.000000 
3.710051	0.000000	
0.000000	0.000000	
76.000000 
3.705692	0.000000	
0.000000	0.000000	
77.000000 
3.695955	0.000000	
0.000000	0.000000	
78.000000 
3.680884	0.000000	
0.000000	0.000000	
79.000000 
3.660548	0.000000	
0.000000	0.000000	
80.000000 
3.635040	0.000000	
0.000000	0.000000	
81.000000 
3.604474	0.000000	
0.000000	0.000000	
82.000000 
3.568989	0.000000	
0.000000	0.000000	
83.000000 
3.528741	0.000000	
0.000000	0.000000	
84.000000 
3.483908	0.000000	
0.000000	0.000000	
85.000000 
3.434686	0.000000	
0.000000	0.000000	
86.000000 
3.381286	0.000000	
0.000000	0.000000	
87.000000 
3.323935	0.000000	
0.000000	0.000000	
88.000000 
3.262872	0.000000	
0.000000	0.000000	
89.000000 
3.198347	0.000000	
0.000000	0.000000	
90.000000 
3.130622	0.000000	
0.000000	0.000000	
91.000000 
3.059962	0.000000	
0.000000	0.000000	
92.000000 
2.986643	0.000000	
0.000000	0.000000	
93.000000 
2.910941	0.000000	
0.000000	0.000000	
94.000000 
2.833137	0.000000	
0.000000	0.000000	
95.000000 
2.753511	0.000000	
0.000000	0.000000	
96.000000 
2.672343	0.000000	
0.000000	0.000000	
97.000000 
2.589909	0.000000	
0.000000	0.000000	
98.000000 
2.506481	0.000000	
0.000000	0.000000	
99.000000 
2.422328	0.000000	
0.000000	0.000000	
100.000000 
2.337710	0.000000	
0.000000	0.000000	
101.000000 
2.252878	0.000000	
0.000000	0.000000	
102.000000 
2.168078	0.000000	
0.000000	0.000000	
103.000000 
2.083541	0.000000	
0.000000	0.000000	
104.000000 
1.999492	0.000000	
0.000000	0.000000	
105.000000 
1.916140	0.000000	
0.000000	0.000000	
106.000000 
1.833685	0.000000	
0.000000	0.000000	
107.000000 
1.752313	0.000000	
0.000000	0.000000	
108.000000 
1.672198	0.000000	
0.000000	0.000000	
109.000000 
1.593499	0.000000	
0.000000	0.000000	
110.000000 
1.516363	0.000000	
0.000000	0.000000	
111.000000 
1.440923	0.000000	
0.000000	0.000000	
112.000000 
1.367297	0.000000	
0.000000	0.000000	
113.000000 
1.295591	0.000000	
0.000000	0.000000	
114.000000 
1.225898	0.000000	
0.000000	0.000000	
115.000000 
1.158297	0.000000	
0.000000	0.000000	
116.000000 
