1
0.000000 
1.000000	1.000000	
1.000000	1.000000	
1.000000 
1.077874	1.077874	
1.000000	1.000000	
2.000000 
1.161627	1.161627	
1.000000	1.000000	
3.000000 
1.251665	1.251665	
1.000000	1.000000	
4.000000 
1.348413	1.348413	
1.000000	1.000000	
5.000000 
1.452322	1.452322	
1.000000	1.000000	
6.000000 
1.563863	1.563863	
1.000000	1.000000	
7.000000 
1.683534	1.683534	
1.000000	1.000000	
8.000000 
1.811856	1.811856	
1.000000	1.000000	
9.000000 
1.949374	1.949374	
1.000000	1.000000	
10.000000 
2.096660	2.096660	
1.000000	1.000000	
11.000000 
2.254309	2.254309	
1.000000	1.000000	
12.000000 
2.422939	2.422939	
1.000000	1.000000	
13.000000 
2.603195	2.603195	
1.000000	1.000000	
14.000000 
2.795743	2.795743	
1.000000	1.000000	
15.000000 
3.001275	3.001275	
1.000000	1.000000	
16.000000 
3.220501	3.220501	
1.000000	1.000000	
17.000000 
3.454155	3.454155	
1.000000	1.000000	
18.000000 
3.702987	3.702987	
1.000000	1.000000	
19.000000 
3.967768	3.967768	
1.000000	1.000000	
20.000000 
4.249279	4.249279	
1.000000	1.000000	
21.000000 
4.548319	4.548319	
1.000000	1.000000	
22.000000 
4.865692	4.865692	
1.000000	1.000000	
23.000000 
5.202213	5.202213	
1.000000	1.000000	
24.000000 
5.558697	5.558697	
1.000000	1.000000	
25.000000 
5.935959	5.935959	
1.000000	1.000000	
26.000000 
6.334809	6.334809	
1.000000	1.000000	
27.000000 
6.756047	6.756047	
1.000000	1.000000	
28.000000 
7.200458	7.200458	
1.000000	1.000000	
29.000000 
7.668807	7.668807	
1.000000	1.000000	
30.000000 
8.161831	8.161831	
1.000000	1.000000	
31.000000 
8.680234	8.680234	
1.000000	1.000000	
32.000000 
9.224683	9.224683	
1.000000	1.000000	
33.000000 
9.795794	9.795794	
1.000000	1.000000	
34.000000 
10.394133	10.394133	
1.000000	1.000000	
35.000000 
11.020203	11.020203	
1.000000	1.000000	
36.000000 
11.674436	11.674436	
1.000000	1.000000	
37.000000 
12.357188	12.357188	
1.000000	1.000000	
38.000000 
13.068729	13.068729	
1.000000	1.000000	
39.000000 
13.809236	13.809236	
1.000000	1.000000	
40.000000 
14.578782	14.578782	
1.000000	1.000000	
41.000000 
15.377330	15.377330	
1.000000	1.000000	
42.000000 
16.204727	16.204727	
1.000000	1.000000	
43.000000 
17.060693	17.060693	
1.000000	1.000000	
44.000000 
17.944815	17.944815	
1.000000	1.000000	
45.000000 
18.856539	18.856539	
1.000000	1.000000	
46.000000 
19.795168	19.795168	
1.000000	1.000000	
47.000000 
20.759852	20.759852	
1.000000	1.000000	
48.000000 
21.749583	21.749583	
1.000000	1.000000	
49.000000 
22.763195	22.763195	
1.000000	1.000000	
50.000000 
23.799360	23.799360	
1.000000	1.000000	
51.000000 
24.856582	24.856582	
1.000000	1.000000	
52.000000 
25.933201	25.933201	
1.000000	1.000000	
53.000000 
27.027395	27.027395	
1.000000	1.000000	
54.000000 
28.137173	28.137173	
1.000000	1.000000	
55.000000 
29.260390	29.260390	
1.000000	1.000000	
56.000000 
30.394743	30.394743	
1.000000	1.000000	
57.000000 
31.537780	31.537780	
1.000000	1.000000	
58.000000 
32.686909	32.686909	
1.000000	1.000000	
59.000000 
33.839404	33.839404	
1.000000	1.000000	
60.000000 
34.992418	34.992418	
1.000000	1.000000	
61.000000 
36.142994	36.142994	
1.000000	1.000000	
62.000000 
37.288077	37.288077	
1.000000	1.000000	
63.000000 
38.424529	38.424529	
1.000000	1.000000	
64.000000 
39.549144	39.549144	
1.000000	1.000000	
65.000000 
40.658668	40.658668	
1.000000	1.000000	
66.000000 
41.749809	41.749809	
1.000000	1.000000	
67.000000 
42.819263	42.819263	
1.000000	1.000000	
68.000000 
43.863727	43.863727	
1.000000	1.000000	
69.000000 
44.879920	44.879920	
1.000000	1.000000	
70.000000 
45.864605	45.864605	
1.000000	1.000000	
71.000000 
46.814601	46.814601	
1.000000	1.000000	
72.000000 
47.726812	47.726812	
1.000000	1.000000	
73.000000 
48.598238	48.598238	
1.000000	1.000000	
74.000000 
49.425995	49.425995	
1.000000	1.000000	
75.000000 
50.207336	50.207336	
1.000000	1.000000	
76.000000 
50.939667	50.939667	
1.000000	1.000000	
77.000000 
51.620557	51.620557	
1.000000	1.000000	
78.000000 
52.247761	52.247761	
1.000000	1.000000	
79.000000 
52.819228	52.819228	
1.000000	1.000000	
80.000000 
53.333115	53.333115	
1.000000	1.000000	
81.000000 
53.787797	53.787797	
1.000000	1.000000	
82.000000 
54.181875	54.181875	
1.000000	1.000000	
83.000000 
54.514184	54.514184	
1.000000	1.000000	
84.000000 
54.783799	54.783799	
1.000000	1.000000	
85.000000 
54.990039	54.990039	
1.000000	1.000000	
86.000000 
55.132466	55.132466	
1.000000	1.000000	
87.000000 
55.210889	55.210889	
1.000000	1.000000	
88.000000 
55.225360	55.225360	
1.000000	1.000000	
89.000000 
55.176174	55.176174	
1.000000	1.000000	
90.000000 
55.063861	55.063861	
1.000000	1.000000	
91.000000 
54.889181	54.889181	
1.000000	1.000000	
92.000000 
54.653117	54.653117	
1.000000	1.000000	
93.000000 
54.356866	54.356866	
1.000000	1.000000	
94.000000 
54.001830	54.001830	
1.000000	1.000000	
95.000000 
53.589603	53.589603	
1.000000	1.000000	
96.000000 
53.121959	53.121959	
1.000000	1.000000	
97.000000 
52.600841	52.600841	
1.000000	1.000000	
98.000000 
52.028345	52.028345	
1.000000	1.000000	
99.000000 
51.406709	51.406709	
1.000000	1.000000	
100.000000 
50.738293	50.738293	
1.000000	1.000000	
101.000000 
50.025572	50.025572	
1.000000	1.000000	
102.000000 
49.271113	49.271113	
1.000000	1.000000	
103.000000 
48.477564	48.477564	
1.000000	1.000000	
104.000000 
47.647639	47.647639	
1.000000	1.000000	
105.000000 
46.784102	46.784102	
1.000000	1.000000	
106.000000 
45.889750	45.889750	
1.000000	1.000000	
107.000000 
44.967404	44.967404	
1.000000	1.000000	
108.000000 
44.019890	44.019890	
1.000000	1.000000	
109.000000 
43.050031	43.050031	
1.000000	1.000000	
110.000000 
42.060626	42.060626	
1.000000	1.000000	
111.000000 
41.054446	41.054446	
1.000000	1.000000	
112.000000 
40.034220	40.034220	
1.000000	1.000000	
113.000000 
39.002620	39.002620	
1.000000	1.000000	
114.000000 
37.962259	37.962259	
1.000000	1.000000	
115.000000 
36.915674	36.915674	
1.000000	1.000000	
116.000000 
35.865325	35.865325	
1.000000	1.000000	
117.000000 
34.813580	34.813580	
1.000000	1.000000	
118.000000 
33.762716	33.762716	
1.000000	1.000000	
119.000000 
32.714907	32.714907	
1.000000	1.000000	
120.000000 
31.672225	31.672225	
1.000000	1.000000	
121.000000 
30.636629	30.636629	
1.000000	1.000000	
122.000000 
29.609969	29.609969	
1.000000	1.000000	
123.000000 
28.593978	28.593978	
1.000000	1.000000	
124.000000 
27.590275	27.590275	
1.000000	1.000000	
125.000000 
26.600361	26.600361	
1.000000	1.000000	
126.000000 
25.625617	25.625617	
1.000000	1.000000	
127.000000 
24.667309	24.667309	
1.000000	1.000000	
128.000000 
23.726588	23.726588	
1.000000	1.000000	
129.000000 
22.804489	22.804489	
1.000000	1.000000	
130.000000 
21.901933	21.901933	
1.000000	1.000000	
131.000000 
21.019735	21.019735	
1.000000	1.000000	
132.000000 
20.158599	20.158599	
1.000000	1.000000	
133.000000 
19.319128	19.319128	
1.000000	1.000000	
134.000000 
18.501826	18.501826	
1.000000	1.000000	
135.000000 
17.707098	17.707098	
1.000000	1.000000	
136.000000 
16.935260	16.935260	
1.000000	1.000000	
137.000000 
16.186540	16.186540	
1.000000	1.000000	
138.000000 
15.461085	15.461085	
1.000000	1.000000	
139.000000 
14.758961	14.758961	
1.000000	1.000000	
140.000000 
14.080164	14.080164	
1.000000	1.000000	
141.000000 
13.424620	13.424620	
1.000000	1.000000	
142.000000 
12.792193	12.792193	
1.000000	1.000000	
143.000000 
12.182688	12.182688	
1.000000	1.000000	
144.000000 
11.595856	11.595856	
1.000000	1.000000	
145.000000 
11.031400	11.031400	
1.000000	1.000000	
146.000000 
10.488977	10.488977	
1.000000	1.000000	
147.000000 
9.968205	9.968205	
1.000000	1.000000	
148.000000 
9.468668	9.468668	
1.000000	1.000000	
149.000000 
8.989916	8.989916	
1.000000	1.000000	
150.000000 
8.531473	8.531473	
1.000000	1.000000	
151.000000 
8.092840	8.092840	
1.000000	1.000000	
152.000000 
7.673498	7.673498	
1.000000	1.000000	
153.000000 
7.272910	7.272910	
1.000000	1.000000	
154.000000 
6.890529	6.890529	
1.000000	1.000000	
155.000000 
6.525797	6.525797	
1.000000	1.000000	
156.000000 
6.178147	6.178147	
1.000000	1.000000	
157.000000 
5.847009	5.847009	
1.000000	1.000000	
158.000000 
5.531813	5.531813	
1.000000	1.000000	
159.000000 
5.231985	5.231985	
1.000000	1.000000	
160.000000 
4.946959	4.946959	
1.000000	1.000000	
161.000000 
4.676168	4.676168	
1.000000	1.000000	
162.000000 
4.419053	4.419053	
1.000000	1.000000	
163.000000 
4.175065	4.175065	
1.000000	1.000000	
164.000000 
3.943660	3.943660	
