"midsPop=11" "midsPop=12" "midsPop=14" "midsPop=16" "midsPop=17" "midsPop=19" "midsPop=21" "midsPop=23" "midsPop=25" "midsPop=28" "midsPop=30" "midsPop=33" "midsPop=36" "midsPop=39" "midsPop=42" "midsPop=46" "midsPop=49" "midsPop=53" "midsPop=57" "midsPop=61" "midsPop=65" "midsPop=69" "midsPop=74" "midsPop=78" "midsPop=84" "midsPop=90" "midsPop=96" "midsPop=104" "midsPop=112" "midsPop=120" "midsPop=128" "midsPop=137" "midsPop=146" "midsPop=156" "midsPop=165" "midsPop=176" "midsPop=187" "midsPop=200" "midsPop=214" "midsPop=228" "midsPop=242" "midsPop=255" "midsPop=270" "midsPop=286" "midsPop=302" "midsPop=320" "midsPop=336" "midsPop=354" "midsPop=371" "midsPop=386" "midsPop=400" "midsPop=414" "midsPop=431" "midsPop=448" "midsPop=464" "midsPop=480" "midsPop=496" "midsPop=513" "midsPop=529" "midsPop=546" "midsPop=563" "midsPop=580" "midsPop=597" "midsPop=613" "midsPop=629" "midsPop=645" "midsPop=662" "midsPop=679" "midsPop=696" "midsPop=716" "midsPop=734" "midsPop=751" "midsPop=769" "midsPop=788" "midsPop=808" "midsPop=828" "midsPop=846" "midsPop=865" "midsPop=884" "midsPop=906" "midsPop=930" "midsPop=953" "midsPop=976" "midsPop=1004" "midsPop=1034" "midsPop=1064" "midsPop=1097" "midsPop=1137" "midsPop=1180" "midsPop=1227" "midsPop=1285" "midsPop=1348" "midsPop=1422" "midsPop=1512" "midsPop=1622" "midsPop=1771" "midsPop=1957" "midsPop=2227" "midsPop=2696" "midsPop=5787"
"month=11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.00819672131147541 0 0 0 0 0.00909090909090909 0 0 0 0 0.00840336134453781 0.00925925925925926 0.00909090909090909 0 0 0 0 0.018348623853211 0.00909090909090909 0.0168067226890756 0 0 0.0353982300884956 0.00917431192660551 0 0.00934579439252336 0.0173913043478261 0 0 0.00900900900900901 0.00917431192660551 0.0344827586206897 0 0.00900900900900901 0.018018018018018 0.00862068965517241 0.0275229357798165 0.0258620689655172 0.00909090909090909 0.00854700854700855 0.00970873786407767 0.0353982300884956 0 0 0.00862068965517241 0.018348623853211 0.019047619047619 0.0260869565217391 0.037037037037037 0 0.0275229357798165 0.0272727272727273 0.0173913043478261 0.00934579439252336 0.00925925925925926 0.0252100840336134 0.0377358490566038 0.00854700854700855 0.00961538461538462 0.0181818181818182 0.0338983050847458 0.019047619047619 0.00909090909090909 0.0176991150442478 0.0285714285714286 0.0353982300884956 0.0181818181818182 0.043859649122807 0.0186915887850467 0.0373831775700935 0.0173913043478261 0.0458715596330275 0.00917431192660551 0.0660377358490566 0.0275229357798165 0.0350877192982456 0.0576923076923077 0.0654205607476635 0.0467289719626168 0.036036036036036 0.0560747663551402 0.104761904761905 0.122641509433962
"month=12" 0 0 0.00704225352112676 0 0 0 0 0.00934579439252336 0 0 0 0 0 0 0 0 0.00826446280991736 0 0.00900900900900901 0 0.00819672131147541 0.01 0.00909090909090909 0.015625 0 0.00900900900900901 0.00961538461538462 0.0423728813559322 0.00934579439252336 0 0.0252100840336134 0.0188679245283019 0.0330578512396694 0.018018018018018 0.018348623853211 0.0275229357798165 0.0341880341880342 0.00952380952380952 0.0175438596491228 0.00917431192660551 0 0.0176991150442478 0.00943396226415094 0 0.0275229357798165 0.0260869565217391 0 0.0275229357798165 0.00884955752212389 0.036036036036036 0.0272727272727273 0.0275229357798165 0.0434782608695652 0.0188679245283019 0.0176991150442478 0.0825688073394495 0.0512820512820513 0.0294117647058824 0.0454545454545455 0.043859649122807 0.0614035087719298 0.0608695652173913 0.0740740740740741 0.029126213592233 0.0526315789473684 0.0384615384615385 0.0508474576271186 0.0555555555555556 0.0458715596330275 0.0884955752212389 0.037037037037037 0.0462962962962963 0.0517241379310345 0.0388349514563107 0.0427350427350427 0.0560747663551402 0.0462962962962963 0.0434782608695652 0.0571428571428571 0.0636363636363636 0.0630630630630631 0.0865384615384615 0.0818181818181818 0.0740740740740741 0.0727272727272727 0.0747663551401869 0.0934579439252336 0.0707964601769911 0.0849056603773585 0.0727272727272727 0.0961538461538462 0.0642201834862385 0.0900900900900901 0.0571428571428571 0.0865384615384615 0.0754716981132075 0.111111111111111 0.0769230769230769 0.123711340206186 0.157894736842105
"month=13" 0 0.0126582278481013 0 0 0 0.00943396226415094 0.00980392156862745 0.0188679245283019 0.0196078431372549 0.0142857142857143 0.00840336134453781 0.0128205128205128 0.00675675675675676 0.025974025974026 0.0205479452054795 0.037037037037037 0.0247933884297521 0.0163934426229508 0 0.0288461538461538 0.0247933884297521 0.0303030303030303 0.00909090909090909 0.00793650793650794 0.0198019801980198 0.00909090909090909 0.0194174757281553 0.0175438596491228 0.0186915887850467 0.0363636363636364 0.0344827586206897 0.0384615384615385 0.0341880341880342 0.00917431192660551 0.036697247706422 0.0283018867924528 0.0175438596491228 0.0288461538461538 0.0357142857142857 0.036036036036036 0.0454545454545455 0.0625 0.0849056603773585 0.0170940170940171 0.0471698113207547 0.0357142857142857 0.0892857142857143 0.102803738317757 0.0689655172413793 0.0467289719626168 0.037037037037037 0.0188679245283019 0.0540540540540541 0.0283018867924528 0.0701754385964912 0.0297029702970297 0.0442477876106195 0.06 0.0642201834862385 0.0642201834862385 0.0654205607476635 0.073394495412844 0.00980392156862745 0.106796116504854 0.119266055045872 0.0865384615384615 0.0982142857142857 0.0961538461538462 0.102803738317757 0.105769230769231 0.0857142857142857 0.0769230769230769 0.0982142857142857 0.099009900990099 0.125 0.138613861386139 0.0857142857142857 0.106194690265487 0.0891089108910891 0.105769230769231 0.0943396226415094 0.102040816326531 0.105769230769231 0.128712871287129 0.0849056603773585 0.178217821782178 0.0891089108910891 0.130841121495327 0.06 0.0970873786407767 0.108910891089109 0.115384615384615 0.125 0.127450980392157 0.11340206185567 0.168316831683168 0.183673469387755 0.16 0.193548387096774 0.151162790697674
"month=14" 0.0111731843575419 0 0.0212765957446809 0 0.0396825396825397 0.019047619047619 0.0198019801980198 0.0285714285714286 0.04 0.0289855072463768 0 0.012987012987013 0.0340136054421769 0 0.00699300699300699 0.0256410256410256 0.0252100840336134 0.0583333333333333 0.027027027027027 0.0495049504950495 0 0.0412371134020619 0.0642201834862385 0.0714285714285714 0.0404040404040404 0.0727272727272727 0.0294117647058824 0.0614035087719298 0.0283018867924528 0.0943396226415094 0.0701754385964912 0.0891089108910891 0.0431034482758621 0.146788990825688 0.0654205607476635 0.0857142857142857 0.0956521739130435 0.108910891089109 0.146788990825688 0.102803738317757 0.152380952380952 0.150943396226415 0.154639175257732 0.165217391304348 0.163461538461538 0.234234234234234 0.0882352941176471 0.166666666666667 0.229357798165138 0.152380952380952 0.188679245283019 0.19047619047619 0.137614678899083 0.180952380952381 0.259259259259259 0.205882352941176 0.254545454545455 0.1875 0.196261682242991 0.278846153846154 0.235849056603774 0.310679611650485 0.269230769230769 0.234042553191489 0.222222222222222 0.260416666666667 0.330097087378641 0.268041237113402 0.391752577319588 0.427083333333333 0.303030303030303 0.360824742268041 0.317307692307692 0.384615384615385 0.362745098039216 0.340659340659341 0.360824742268041 0.411764705882353 0.41304347826087 0.416666666666667 0.387755102040816 0.369565217391304 0.421052631578947 0.25531914893617 0.41 0.541176470588235 0.371134020618557 0.368421052631579 0.336734693877551 0.4375 0.40625 0.360824742268041 0.463917525773196 0.5 0.4 0.436781609195402 0.404761904761905 0.443181818181818 0.448717948717949 0.453333333333333
"month=15" 0.0112994350282486 0 0.036231884057971 0.028169014084507 0.0330578512396694 0.0194174757281553 0.0404040404040404 0.0388349514563107 0.0208333333333333 0.0592592592592593 0.0420168067226891 0.0526315789473684 0.034965034965035 0.038961038961039 0.0492957746478873 0.0649350649350649 0.0588235294117647 0.0956521739130435 0.037037037037037 0.0729166666666667 0.0916666666666667 0.0425531914893617 0.0776699029126214 0.117647058823529 0.144329896907216 0.127450980392157 0.11 0.149532710280374 0.203883495145631 0.123711340206186 0.205607476635514 0.152173913043478 0.142857142857143 0.180851063829787 0.19 0.175257731958763 0.19811320754717 0.222222222222222 0.210526315789474 0.275510204081633 0.296703296703297 0.239130434782609 0.270588235294118 0.336734693877551 0.284090909090909 0.22093023255814 0.303030303030303 0.290697674418605 0.22093023255814 0.296703296703297 0.413793103448276 0.470588235294118 0.252631578947368 0.409090909090909 0.439024390243902 0.378048780487805 0.458823529411765 0.367088607594937 0.482758620689655 0.413333333333333 0.397590361445783 0.36 0.381578947368421 0.547945205479452 0.4 0.394736842105263 0.541666666666667 0.452054794520548 0.566666666666667 0.389830508474576 0.430555555555556 0.548387096774194 0.513888888888889 0.583333333333333 0.455882352941176 0.459016393442623 0.40625 0.523076923076923 0.446428571428571 0.627118644067797 0.557377049180328 0.45 0.456140350877193 0.540540540540541 0.474576271186441 0.404761904761905 0.639344262295082 0.492063492063492 0.462686567164179 0.509090909090909 0.548387096774194 0.532258064516129 0.563636363636364 0.375 0.418181818181818 0.377358490566038 0.538461538461538 0.52 0.444444444444444 0.404761904761905
"month=16" 0.0514285714285714 0.0253164556962025 0.0220588235294118 0.0289855072463768 0.0416666666666667 0.029126213592233 0.0416666666666667 0.0101010101010101 0.0416666666666667 0.0692307692307692 0.0350877192982456 0.0410958904109589 0.0709219858156028 0.0540540540540541 0.0518518518518519 0.150684931506849 0.107142857142857 0.142857142857143 0.152380952380952 0.141304347826087 0.109090909090909 0.141304347826087 0.13265306122449 0.130841121495327 0.144578313253012 0.10989010989011 0.0978260869565217 0.0947368421052632 0.164705882352941 0.0786516853932584 0.229885057471264 0.164556962025316 0.185567010309278 0.0843373493975904 0.204819277108434 0.24390243902439 0.146067415730337 0.211267605633803 0.256410256410256 0.24 0.298507462686567 0.263888888888889 0.242424242424242 0.285714285714286 0.375 0.333333333333333 0.388888888888889 0.365079365079365 0.366197183098592 0.298507462686567 0.30188679245283 0.416666666666667 0.422535211267606 0.421052631578947 0.468085106382979 0.472727272727273 0.363636363636364 0.518518518518518 0.44 0.469387755102041 0.528301886792453 0.545454545454545 0.431372549019608 0.470588235294118 0.470588235294118 0.428571428571429 0.594594594594595 0.714285714285714 0.363636363636364 0.414634146341463 0.363636363636364 0.483870967741935 0.625 0.692307692307692 0.58974358974359 0.459459459459459 0.536585365853659 0.486486486486487 0.53125 0.583333333333333 0.46875 0.485714285714286 0.405405405405405 0.594594594594595 0.617647058823529 0.517241379310345 0.636363636363636 0.545454545454545 0.45 0.451612903225806 0.466666666666667 0.366666666666667 0.466666666666667 0.3 0.5 0.5 0.5 0.541666666666667 0.344827586206897 0.222222222222222
"month=17" 0.0119047619047619 0.012987012987013 0.0218978102189781 0.0294117647058824 0.0169491525423729 0.0297029702970297 0.0531914893617021 0.0196078431372549 0.0210526315789474 0.024 0 0.0563380281690141 0.0225563909774436 0.028169014084507 0.0149253731343284 0.0153846153846154 0.058252427184466 0.0721649484536082 0.0543478260869565 0.0602409638554217 0.0476190476190476 0.0123456790123457 0.0777777777777778 0.0505050505050505 0.0394736842105263 0.127906976744186 0.0574712643678161 0.0222222222222222 0.0897435897435897 0.154761904761905 0.115384615384615 0.144736842105263 0.0843373493975904 0.134146341463415 0.0410958904109589 0.114285714285714 0.0930232558139535 0.111111111111111 0.111111111111111 0.125 0.0185185185185185 0.15 0.145454545454545 0.157894736842105 0.0217391304347826 0.117647058823529 0.224489795918367 0.196078431372549 0.185185185185185 0.254545454545455 0.311111111111111 0.305555555555556 0.217391304347826 0.289473684210526 0.1875 0.314285714285714 0.289473684210526 0.1875 0.25 0.242424242424242 0.166666666666667 0.192307692307692 0.09375 0.2 0.233333333333333 0.25 0.142857142857143 0.157894736842105 0.25 0.333333333333333 0.310344827586207 0.15 0.208333333333333 0.153846153846154 0.136363636363636 0.208333333333333 0.333333333333333 0.269230769230769 0.181818181818182 0.4 0.285714285714286 0.12 0.384615384615385 0.166666666666667 0.125 0.25 0 0.277777777777778 0.230769230769231 0.304347826086957 0.260869565217391 0.260869565217391 0.181818181818182 0.16 0.136363636363636 0.136363636363636 0.176470588235294 0 0.142857142857143 0.0740740740740741
"month=18" 0.0172413793103448 0.025974025974026 0.0147058823529412 0.0149253731343284 0 0 0.010752688172043 0 0 0.0150375939849624 0 0 0 0 0.00714285714285714 0 0.00961538461538462 0.0306122448979592 0 0.0222222222222222 0.018018018018018 0 0.0206185567010309 0.0186915887850467 0.036144578313253 0.0123456790123457 0.032967032967033 0.0294117647058824 0.0240963855421687 0 0.0229885057471264 0.0253164556962025 0.0326086956521739 0.0256410256410256 0.0568181818181818 0.0121951219512195 0.0340909090909091 0.0476190476190476 0.0779220779220779 0.025974025974026 0.015625 0 0.03125 0.0307692307692308 0.0757575757575758 0.0476190476190476 0.0175438596491228 0.1 0.0517241379310345 0.0754716981132075 0.0434782608695652 0.0888888888888889 0.0980392156862745 0 0.0784313725490196 0.0238095238095238 0.0434782608695652 0.0909090909090909 0.0666666666666667 0.106382978723404 0.0754716981132075 0.0263157894736842 0.0576923076923077 0.0294117647058824 0.0454545454545455 0 0.0888888888888889 0.108108108108108 0.0645161290322581 0.0303030303030303 0.0465116279069767 0.108108108108108 0.0232558139534884 0.0625 0.0512820512820513 0.102564102564103 0.0857142857142857 0.138888888888889 0.0588235294117647 0.08 0.0526315789473684 0.0882352941176471 0.0909090909090909 0.125 0 0.09375 0.103448275862069 0.0277777777777778 0 0.0666666666666667 0.1 0 0.0606060606060606 0.0476190476190476 0.114285714285714 0.037037037037037 0.03125 0.129032258064516 0.032258064516129 0.0285714285714286
"month=19" 0 0 0 0.0147058823529412 0.0161290322580645 0 0 0 0 0 0 0 0.0211267605633803 0 0 0.0128205128205128 0.0176991150442478 0 0.0186915887850467 0 0 0 0.019047619047619 0 0 0.0204081632653061 0.03 0.00925925925925926 0 0 0.0186915887850467 0 0 0.021505376344086 0.0202020202020202 0 0.019047619047619 0 0 0.0210526315789474 0.0120481927710843 0.0208333333333333 0.0111111111111111 0.0106382978723404 0.0117647058823529 0 0.0238095238095238 0.032967032967033 0.0222222222222222 0 0.0128205128205128 0.0133333333333333 0.0128205128205128 0.0232558139534884 0.0487804878048781 0.0133333333333333 0 0.0149253731343284 0.0602409638554217 0.0263157894736842 0.0487804878048781 0.038961038961039 0.0375 0 0.0116279069767442 0.025 0.0410958904109589 0.0147058823529412 0.0166666666666667 0.0263157894736842 0.0144927536231884 0.015625 0.0119047619047619 0.0161290322580645 0.0289855072463768 0 0.0135135135135135 0.027027027027027 0.0138888888888889 0.0303030303030303 0.0579710144927536 0.0655737704918033 0.0307692307692308 0.0434782608695652 0.0289855072463768 0.0454545454545455 0.0517241379310345 0.038961038961039 0.0882352941176471 0.0447761194029851 0.0517241379310345 0.0422535211267606 0.0153846153846154 0.0303030303030303 0.046875 0 0.046875 0.0327868852459016 0.0175438596491228 0.0172413793103448
"month=20" 0 0 0 0 0 0 0 0.00943396226415094 0.00980392156862745 0.0142857142857143 0.00840336134453781 0 0 0 0 0 0 0 0.00925925925925926 0.029126213592233 0.00819672131147541 0.01 0.0275229357798165 0.0158730158730159 0 0 0.0297029702970297 0.0258620689655172 0.0188679245283019 0.00917431192660551 0.0087719298245614 0 0.0170940170940171 0.029126213592233 0 0 0.0176991150442478 0.0198019801980198 0 0.0283018867924528 0.0101010101010101 0 0.0392156862745098 0 0.019047619047619 0.0277777777777778 0.0194174757281553 0.058252427184466 0.0181818181818182 0 0.0490196078431373 0.0204081632653061 0.0188679245283019 0.03 0.0196078431372549 0.0408163265306122 0.037037037037037 0.0222222222222222 0.0408163265306122 0.0303030303030303 0.0588235294117647 0.0396039603960396 0.0416666666666667 0.0561797752808989 0.0555555555555556 0.0208333333333333 0 0.0505050505050505 0.0416666666666667 0.0297029702970297 0.0606060606060606 0.0297029702970297 0.00925925925925926 0.0326086956521739 0.0208333333333333 0.0101010101010101 0.03125 0.0283018867924528 0.0549450549450549 0.06 0.0303030303030303 0.0638297872340425 0.0102040816326531 0.0666666666666667 0.0396039603960396 0.0408163265306122 0.0227272727272727 0.0686274509803922 0.0470588235294118 0.0526315789473684 0.0618556701030928 0.010752688172043 0.03125 0.0652173913043478 0.0421052631578947 0.0198019801980198 0.0555555555555556 0.0404040404040404 0.0434782608695652 0.0246913580246914
"month=21" 0 0.0126582278481013 0 0.0140845070422535 0.00793650793650794 0 0 0.00952380952380952 0 0 0.00847457627118644 0.0128205128205128 0.00680272108843537 0 0 0.0123456790123457 0 0.0163934426229508 0.0272727272727273 0 0 0 0 0.0317460317460317 0.0099009900990099 0 0.0099009900990099 0.0172413793103448 0.0285714285714286 0 0.00854700854700855 0.0471698113207547 0.0169491525423729 0.0288461538461538 0 0.0181818181818182 0.0173913043478261 0.00970873786407767 0.00925925925925926 0.037037037037037 0.0283018867924528 0.0446428571428571 0.0396039603960396 0.0431034482758621 0.0188679245283019 0.0280373831775701 0.00943396226415094 0.0297029702970297 0.0175438596491228 0.037037037037037 0.00970873786407767 0.0485436893203883 0.00900900900900901 0.0192307692307692 0.018348623853211 0.0297029702970297 0.0625 0.0306122448979592 0.0288461538461538 0.0462962962962963 0 0.0373831775700935 0.0776699029126214 0.03125 0.0636363636363636 0.07 0.0353982300884956 0.0306122448979592 0.0588235294117647 0.0560747663551402 0.01 0.0485436893203883 0.0347826086956522 0.0918367346938776 0.0188679245283019 0.0865384615384615 0.00970873786407767 0.0357142857142857 0.0618556701030928 0.07 0.0373831775700935 0.03125 0.0283018867924528 0.0309278350515464 0.0654205607476635 0.0891089108910891 0.0101010101010101 0.0776699029126214 0.0101010101010101 0.0980392156862745 0.0808080808080808 0.0283018867924528 0.0654205607476635 0.0520833333333333 0.07 0.0485436893203883 0.0396039603960396 0.0576923076923077 0.0631578947368421 0.0206185567010309
"month=22" 0 0 0.00704225352112676 0 0 0 0 0.00943396226415094 0.00980392156862745 0 0 0 0 0 0.00684931506849315 0.0125 0.0163934426229508 0.00833333333333333 0.0186915887850467 0.00961538461538462 0.0245901639344262 0.01 0.00900900900900901 0.0241935483870968 0.02 0.018018018018018 0.00980392156862745 0.00854700854700855 0.0673076923076923 0.0272727272727273 0.0593220338983051 0.0198019801980198 0.0254237288135593 0.0571428571428571 0 0.0185185185185185 0.00869565217391304 0.0192307692307692 0.00900900900900901 0.0462962962962963 0.0471698113207547 0.0185185185185185 0.0198019801980198 0.0267857142857143 0.0186915887850467 0.101851851851852 0.0458715596330275 0.029126213592233 0.043859649122807 0.0471698113207547 0.0642201834862385 0.0571428571428571 0.0260869565217391 0.0754716981132075 0.0535714285714286 0.0576923076923077 0.073394495412844 0.0612244897959184 0.073394495412844 0.0555555555555556 0.0619469026548673 0.108108108108108 0.0505050505050505 0.0404040404040404 0.0642201834862385 0.0729166666666667 0.0818181818181818 0.0490196078431373 0.0761904761904762 0.11214953271028 0.123809523809524 0.0194174757281553 0.0614035087719298 0.0537634408602151 0.109090909090909 0.0721649484536082 0.0747663551401869 0.0973451327433628 0.0721649484536082 0.1 0.0467289719626168 0.06 0.0925925925925926 0.0588235294117647 0.125 0.147368421052632 0.122641509433962 0.123809523809524 0.0891089108910891 0.123711340206186 0.1 0.113207547169811 0.125 0.137254901960784 0.207920792079208 0.0769230769230769 0.184466019417476 0.156862745098039 0.145833333333333 0.11
"month=23" 0.0111731843575419 0 0 0 0.00793650793650794 0 0.00980392156862745 0 0.0198019801980198 0 0 0 0.00680272108843537 0.012987012987013 0.0344827586206897 0 0 0.00826446280991736 0.0186915887850467 0.0194174757281553 0.00840336134453781 0 0.0272727272727273 0.0241935483870968 0.0102040816326531 0.00917431192660551 0.00970873786407767 0.0338983050847458 0.0303030303030303 0.00934579439252336 0.0357142857142857 0.058252427184466 0.00854700854700855 0.0485436893203883 0.036036036036036 0.037037037037037 0.0347826086956522 0.058252427184466 0.0535714285714286 0.0566037735849057 0.0392156862745098 0.0462962962962963 0.0882352941176471 0.0714285714285714 0.0467289719626168 0.0606060606060606 0.0380952380952381 0.0673076923076923 0.0357142857142857 0.0673076923076923 0.0865384615384615 0.0980392156862745 0.0530973451327434 0.03 0.110091743119266 0.0693069306930693 0.0642201834862385 0.0736842105263158 0.0857142857142857 0.0560747663551402 0.0373831775700935 0.0961538461538462 0.087378640776699 0.0927835051546392 0.12037037037037 0.0612244897959184 0.113207547169811 0.0891089108910891 0.09 0.148514851485149 0.127659574468085 0.0754716981132075 0.109090909090909 0.11340206185567 0.147058823529412 0.114583333333333 0.11 0.114285714285714 0.126315789473684 0.171717171717172 0.0857142857142857 0.0808080808080808 0.176470588235294 0.153061224489796 0.154639175257732 0.146067415730337 0.164948453608247 0.206185567010309 0.15625 0.106382978723404 0.202127659574468 0.177083333333333 0.195876288659794 0.172043010752688 0.142857142857143 0.168316831683168 0.218390804597701 0.177777777777778 0.160919540229885 0.265957446808511
"month=24" 0.0169491525423729 0.0126582278481013 0.0140845070422535 0 0.008 0.0188679245283019 0.0099009900990099 0.00934579439252336 0 0.0214285714285714 0.00840336134453781 0.025974025974026 0.0342465753424658 0.0263157894736842 0.0214285714285714 0.0625 0.0495867768595041 0.0247933884297521 0.0277777777777778 0.0099009900990099 0.0165289256198347 0.03 0.0462962962962963 0.0241935483870968 0.0808080808080808 0.0917431192660551 0.029126213592233 0.0434782608695652 0.0784313725490196 0.0654205607476635 0.0260869565217391 0.0808080808080808 0.0166666666666667 0.058252427184466 0.0373831775700935 0.0576923076923077 0.0540540540540541 0.0606060606060606 0.0654205607476635 0.0679611650485437 0.0891089108910891 0.0666666666666667 0.0520833333333333 0.0761904761904762 0.155339805825243 0.0588235294117647 0.0943396226415094 0.19 0.126126126126126 0.13 0.153061224489796 0.111111111111111 0.100917431192661 0.194174757281553 0.0970873786407767 0.134020618556701 0.168224299065421 0.10989010989011 0.147058823529412 0.177570093457944 0.201923076923077 0.214285714285714 0.171717171717172 0.235955056179775 0.257731958762887 0.221052631578947 0.222222222222222 0.244897959183673 0.278350515463918 0.230769230769231 0.230769230769231 0.3 0.262135922330097 0.2 0.25 0.272727272727273 0.279569892473118 0.26 0.310344827586207 0.333333333333333 0.255102040816327 0.252631578947368 0.304347826086957 0.295454545454545 0.329545454545455 0.416666666666667 0.255813953488372 0.273809523809524 0.218390804597701 0.292134831460674 0.316455696202532 0.294117647058824 0.258823529411765 0.333333333333333 0.30379746835443 0.329545454545455 0.324675324675325 0.409638554216867 0.3625 0.388888888888889
"month=25" 0 0.0256410256410256 0.0142857142857143 0.0140845070422535 0.024 0.00961538461538462 0 0 0.0196078431372549 0.0364963503649635 0.00847457627118644 0.0131578947368421 0.020979020979021 0 0.0142857142857143 0.04 0.0434782608695652 0.00840336134453781 0.00943396226415094 0.0392156862745098 0.0166666666666667 0.0412371134020619 0.0283018867924528 0.024390243902439 0.0869565217391304 0.0396039603960396 0.0297029702970297 0.0353982300884956 0.0306122448979592 0.0099009900990099 0.0695652173913043 0.0842105263157895 0.0672268907563025 0.0784313725490196 0.0865384615384615 0.0588235294117647 0.0909090909090909 0.0612244897959184 0.125 0.118811881188119 0.0842105263157895 0.107843137254902 0.125 0.0776699029126214 0.177777777777778 0.148514851485149 0.154639175257732 0.0930232558139535 0.16 0.129032258064516 0.211111111111111 0.144329896907216 0.202020202020202 0.195402298850575 0.217821782178218 0.184782608695652 0.193548387096774 0.116279069767442 0.150537634408602 0.10989010989011 0.226190476190476 0.2 0.295454545454545 0.306666666666667 0.225 0.256410256410256 0.240963855421687 0.316455696202532 0.189189189189189 0.243589743589744 0.25 0.287671232876712 0.358974358974359 0.354430379746835 0.378378378378378 0.303030303030303 0.28169014084507 0.337662337662338 0.313432835820896 0.390625 0.3125 0.364864864864865 0.385714285714286 0.314285714285714 0.365079365079365 0.381818181818182 0.357142857142857 0.409090909090909 0.386666666666667 0.298507462686567 0.389830508474576 0.317460317460317 0.185714285714286 0.275862068965517 0.457627118644068 0.283333333333333 0.446428571428571 0.351851851851852 0.339622641509434 0.408163265306122
"month=26" 0.00564971751412429 0.012987012987013 0 0.0285714285714286 0.00819672131147541 0.00952380952380952 0.0099009900990099 0.0377358490566038 0.02 0.0222222222222222 0.0256410256410256 0.038961038961039 0.0416666666666667 0.04 0.0212765957446809 0.0131578947368421 0.0344827586206897 0.0413223140495868 0.0185185185185185 0.0204081632653061 0.05 0.0421052631578947 0.0560747663551402 0.0743801652892562 0.0333333333333333 0.0679611650485437 0.08 0.0884955752212389 0.0686274509803922 0.0857142857142857 0.0917431192660551 0.0561797752808989 0.107142857142857 0.104166666666667 0.0404040404040404 0.107843137254902 0.0970873786407767 0.126315789473684 0.166666666666667 0.197802197802198 0.139784946236559 0.136842105263158 0.103448275862069 0.171717171717172 0.185185185185185 0.261363636363636 0.184782608695652 0.215909090909091 0.131868131868132 0.222222222222222 0.230769230769231 0.344827586206897 0.294117647058824 0.350649350649351 0.348837209302326 0.333333333333333 0.233333333333333 0.283950617283951 0.297619047619048 0.295454545454545 0.24 0.2 0.323529411764706 0.431034482758621 0.304347826086957 0.382352941176471 0.310810810810811 0.366666666666667 0.283582089552239 0.451612903225806 0.313432835820896 0.360655737704918 0.283333333333333 0.381818181818182 0.365384615384615 0.491228070175439 0.454545454545455 0.474576271186441 0.392857142857143 0.369565217391304 0.406779661016949 0.470588235294118 0.422222222222222 0.418181818181818 0.418604651162791 0.357142857142857 0.425531914893617 0.454545454545455 0.240740740740741 0.470588235294118 0.355555555555556 0.333333333333333 0.385714285714286 0.211538461538462 0.542857142857143 0.392156862745098 0.4 0.409090909090909 0.325581395348837 0.3125
"month=27" 0.0169491525423729 0.0384615384615385 0.0357142857142857 0 0.024390243902439 0.0384615384615385 0.03 0.0588235294117647 0.0101010101010101 0.0518518518518519 0.0521739130434783 0.0675675675675676 0.0212765957446809 0.0833333333333333 0.0709219858156028 0.0526315789473684 0.0782608695652174 0.094017094017094 0.0925925925925926 0.0909090909090909 0.0521739130434783 0.074468085106383 0.0882352941176471 0.0347826086956522 0.0531914893617021 0.142857142857143 0.074468085106383 0.115384615384615 0.185567010309278 0.153061224489796 0.099009900990099 0.0813953488372093 0.176470588235294 0.0967741935483871 0.154639175257732 0.182795698924731 0.175257731958763 0.258823529411765 0.193181818181818 0.189873417721519 0.373493975903614 0.235294117647059 0.30379746835443 0.333333333333333 0.173913043478261 0.228571428571429 0.25609756097561 0.295774647887324 0.3625 0.306666666666667 0.343283582089552 0.409836065573771 0.46875 0.442307692307692 0.55 0.428571428571429 0.458333333333333 0.482758620689655 0.384615384615385 0.430769230769231 0.333333333333333 0.606060606060606 0.46 0.5 0.381818181818182 0.382978723404255 0.692307692307692 0.476190476190476 0.5 0.444444444444444 0.5625 0.48780487804878 0.553191489361702 0.388888888888889 0.461538461538462 0.333333333333333 0.388888888888889 0.647058823529412 0.567567567567568 0.545454545454545 0.555555555555556 0.548387096774194 0.620689655172414 0.5 0.678571428571429 0.481481481481481 0.566666666666667 0.321428571428571 0.581395348837209 0.533333333333333 0.5625 0.51219512195122 0.555555555555556 0.534883720930233 0.476190476190476 0.40625 0.518518518518518 0.413793103448276 0.4 0.269230769230769
